timestamp,zone_id,occupancy
2026-01-15 10:00:00,Z006,77.0
2026-01-15 10:30:00,Z006,78.0
2026-01-15 11:00:00,Z006,85.0
2026-01-15 11:30:00,Z006,69.0
2026-01-15 12:00:00,Z006,46.0
2026-01-15 12:30:00,Z006,57.0
2026-01-15 13:00:00,Z006,78.0
2026-01-15 13:30:00,Z006,95.0
2026-01-15 14:00:00,Z006,87.0
2026-01-15 14:30:00,Z006,62.0
2026-01-15 15:00:00,Z006,42.0
2026-01-15 15:30:00,Z006,32.0
2026-01-15 16:00:00,Z006,32.0
2026-01-15 16:30:00,Z006,21.0
2026-01-15 17:00:00,Z006,22.0
2026-01-15 17:30:00,Z006,53.0
2026-01-15 18:00:00,Z006,80.0
2026-01-15 18:30:00,Z006,92.0
2026-01-15 19:00:00,Z006,102.0
2026-01-15 19:30:00,Z006,112.0
2026-01-15 20:00:00,Z006,112.0
2026-01-15 20:30:00,Z006,81.0
2026-01-15 21:00:00,Z006,49.0
2026-01-15 21:30:00,Z006,36.0
2026-01-15 22:00:00,Z006,28.0
2026-01-15 22:30:00,Z006,24.0
2026-01-15 23:00:00,Z006,29.0
2026-01-15 23:30:00,Z006,27.0
2026-01-16 00:00:00,Z006,23.0
2026-01-16 00:30:00,Z006,13.0
2026-01-16 01:00:00,Z006,6.0
2026-01-16 01:30:00,Z006,2.0
2026-01-16 02:00:00,Z006,3.0
2026-01-16 02:30:00,Z006,3.0
2026-01-16 03:00:00,Z006,3.0
2026-01-16 03:30:00,Z006,1.0
2026-01-16 04:00:00,Z006,1.0
2026-01-16 04:30:00,Z006,1.0
2026-01-16 05:00:00,Z006,3.0
2026-01-16 05:30:00,Z006,12.0
2026-01-16 06:00:00,Z006,18.0
2026-01-16 06:30:00,Z006,20.0
2026-01-16 07:00:00,Z006,18.0
2026-01-16 07:30:00,Z006,19.0
2026-01-16 08:00:00,Z006,26.0
2026-01-16 08:30:00,Z006,60.0
2026-01-16 09:00:00,Z006,88.0
2026-01-16 09:30:00,Z006,86.0
2026-01-16 10:00:00,Z006,74.0
2026-01-16 10:30:00,Z006,70.0
2026-01-16 11:00:00,Z006,70.0
2026-01-16 11:30:00,Z006,50.0
2026-01-16 12:00:00,Z006,39.0
2026-01-16 12:30:00,Z006,71.0
2026-01-16 13:00:00,Z006,81.0
2026-01-16 13:30:00,Z006,91.0
2026-01-16 14:00:00,Z006,86.0
2026-01-16 14:30:00,Z006,61.0
2026-01-16 15:00:00,Z006,40.0
2026-01-16 15:30:00,Z006,30.0
2026-01-16 16:00:00,Z006,32.0
2026-01-16 16:30:00,Z006,31.0
2026-01-16 17:00:00,Z006,31.0
2026-01-16 17:30:00,Z006,49.0
2026-01-16 18:00:00,Z006,71.0
2026-01-16 18:30:00,Z006,101.0
2026-01-16 19:00:00,Z006,113.0
2026-01-16 19:30:00,Z006,100.0
2026-01-16 20:00:00,Z006,88.0
2026-01-16 20:30:00,Z006,65.0
2026-01-16 21:00:00,Z006,47.0
2026-01-16 21:30:00,Z006,26.0
2026-01-16 22:00:00,Z006,28.0
2026-01-16 22:30:00,Z006,25.0
2026-01-16 23:00:00,Z006,29.0
2026-01-16 23:30:00,Z006,33.0
2026-01-17 00:00:00,Z006,37.0
2026-01-17 00:30:00,Z006,25.0
2026-01-17 01:00:00,Z006,17.0
2026-01-17 01:30:00,Z006,10.0
2026-01-17 02:00:00,Z006,9.0
2026-01-17 02:30:00,Z006,7.0
2026-01-17 03:00:00,Z006,2.0
2026-01-17 03:30:00,Z006,2.0
2026-01-17 04:00:00,Z006,4.0
2026-01-17 04:30:00,Z006,3.0
2026-01-17 05:00:00,Z006,3.0
2026-01-17 05:30:00,Z006,13.0
2026-01-17 06:00:00,Z006,15.0
2026-01-17 06:30:00,Z006,23.0
2026-01-17 07:00:00,Z006,28.0
2026-01-17 07:30:00,Z006,28.0
2026-01-17 08:00:00,Z006,32.0
2026-01-17 08:30:00,Z006,49.0
2026-01-17 09:00:00,Z006,64.0
2026-01-17 09:30:00,Z006,80.0
2026-01-17 10:00:00,Z006,90.0
2026-01-17 10:30:00,Z006,99.0
2026-01-17 11:00:00,Z006,95.0
2026-01-17 11:30:00,Z006,58.0
2026-01-17 12:00:00,Z006,34.0
2026-01-17 12:30:00,Z006,56.0
2026-01-17 13:00:00,Z006,80.0
2026-01-17 13:30:00,Z006,94.0
2026-01-17 14:00:00,Z006,93.0
2026-01-17 14:30:00,Z006,60.0
2026-01-17 15:00:00,Z006,42.0
2026-01-17 15:30:00,Z006,35.0
2026-01-17 16:00:00,Z006,28.0
2026-01-17 16:30:00,Z006,34.0
2026-01-17 17:00:00,Z006,29.0
2026-01-17 17:30:00,Z006,61.0
2026-01-17 18:00:00,Z006,84.0
2026-01-17 18:30:00,Z006,89.0
2026-01-17 19:00:00,Z006,92.0
2026-01-17 19:30:00,Z006,85.0
2026-01-17 20:00:00,Z006,92.0
2026-01-17 20:30:00,Z006,59.0
2026-01-17 21:00:00,Z006,43.0
2026-01-17 21:30:00,Z006,31.0
2026-01-17 22:00:00,Z006,28.0
2026-01-17 22:30:00,Z006,24.0
2026-01-17 23:00:00,Z006,19.0
2026-01-17 23:30:00,Z006,23.0
2026-01-18 00:00:00,Z006,30.0
2026-01-18 00:30:00,Z006,12.0
2026-01-18 01:00:00,Z006,7.0
2026-01-18 01:30:00,Z006,4.0
2026-01-18 02:00:00,Z006,3.0
2026-01-18 02:30:00,Z006,3.0
2026-01-18 03:00:00,Z006,2.0
2026-01-18 03:30:00,Z006,2.0
2026-01-18 04:00:00,Z006,2.0
2026-01-18 04:30:00,Z006,1.0
2026-01-18 05:00:00,Z006,2.0
2026-01-18 05:30:00,Z006,10.0
2026-01-18 06:00:00,Z006,15.0
2026-01-18 06:30:00,Z006,21.0
2026-01-18 07:00:00,Z006,25.0
2026-01-18 07:30:00,Z006,27.0
2026-01-18 08:00:00,Z006,30.0
2026-01-18 08:30:00,Z006,53.0
2026-01-18 09:00:00,Z006,67.0
2026-01-18 09:30:00,Z006,80.0
2026-01-18 10:00:00,Z006,87.0
2026-01-18 10:30:00,Z006,73.0
2026-01-18 11:00:00,Z006,67.0
2026-01-18 11:30:00,Z006,58.0
2026-01-18 12:00:00,Z006,39.0
2026-01-18 12:30:00,Z006,60.0
2026-01-18 13:00:00,Z006,67.0
2026-01-18 13:30:00,Z006,82.0
2026-01-18 14:00:00,Z006,97.0
2026-01-18 14:30:00,Z006,68.0
2026-01-18 15:00:00,Z006,46.0
2026-01-18 15:30:00,Z006,38.0
2026-01-18 16:00:00,Z006,41.0
2026-01-18 16:30:00,Z006,29.0
2026-01-18 17:00:00,Z006,35.0
2026-01-18 17:30:00,Z006,60.0
2026-01-18 18:00:00,Z006,66.0
2026-01-18 18:30:00,Z006,84.0
2026-01-18 19:00:00,Z006,84.0
2026-01-18 19:30:00,Z006,106.0
2026-01-18 20:00:00,Z006,112.0
2026-01-18 20:30:00,Z006,76.0
2026-01-18 21:00:00,Z006,52.0
2026-01-18 21:30:00,Z006,37.0
2026-01-18 22:00:00,Z006,24.0
2026-01-18 22:30:00,Z006,24.0
2026-01-18 23:00:00,Z006,25.0
2026-01-18 23:30:00,Z006,26.0
2026-01-19 00:00:00,Z006,28.0
2026-01-19 00:30:00,Z006,23.0
2026-01-19 01:00:00,Z006,15.0
2026-01-19 01:30:00,Z006,11.0
2026-01-19 02:00:00,Z006,5.0
2026-01-19 02:30:00,Z006,3.0
2026-01-19 03:00:00,Z006,5.0
2026-01-19 03:30:00,Z006,7.0
2026-01-19 04:00:00,Z006,6.0
2026-01-19 04:30:00,Z006,3.0
2026-01-19 05:00:00,Z006,4.0
2026-01-19 05:30:00,Z006,8.0
2026-01-19 06:00:00,Z006,15.0
2026-01-19 06:30:00,Z006,22.0
2026-01-19 07:00:00,Z006,26.0
2026-01-19 07:30:00,Z006,24.0
2026-01-19 08:00:00,Z006,25.0
2026-01-19 08:30:00,Z006,40.0
2026-01-19 09:00:00,Z006,56.0
2026-01-19 09:30:00,Z006,69.0
2026-01-19 10:00:00,Z006,77.0
2026-01-19 10:30:00,Z006,70.0
2026-01-19 11:00:00,Z006,66.0
2026-01-19 11:30:00,Z006,45.0
2026-01-19 12:00:00,Z006,34.0
2026-01-19 12:30:00,Z006,44.0
2026-01-19 13:00:00,Z006,61.0
2026-01-19 13:30:00,Z006,66.0
2026-01-19 14:00:00,Z006,82.0
2026-01-19 14:30:00,Z006,66.0
2026-01-19 15:00:00,Z006,41.0
2026-01-19 15:30:00,Z006,32.0
2026-01-19 16:00:00,Z006,29.0
2026-01-19 16:30:00,Z006,34.0
2026-01-19 17:00:00,Z006,28.0
2026-01-19 17:30:00,Z006,58.0
2026-01-19 18:00:00,Z006,88.0
2026-01-19 18:30:00,Z006,92.0
2026-01-19 19:00:00,Z006,100.0
2026-01-19 19:30:00,Z006,91.0
2026-01-19 20:00:00,Z006,94.0
2026-01-19 20:30:00,Z006,70.0
2026-01-19 21:00:00,Z006,49.0
2026-01-19 21:30:00,Z006,28.0
2026-01-19 22:00:00,Z006,24.0
2026-01-19 22:30:00,Z006,20.0
2026-01-19 23:00:00,Z006,19.0
2026-01-19 23:30:00,Z006,19.0
2026-01-20 00:00:00,Z006,25.0
2026-01-20 00:30:00,Z006,16.0
2026-01-20 01:00:00,Z006,9.0
2026-01-20 01:30:00,Z006,5.0
2026-01-20 02:00:00,Z006,4.0
2026-01-20 02:30:00,Z006,2.0
2026-01-20 03:00:00,Z006,0.0
2026-01-20 03:30:00,Z006,0.0
2026-01-20 04:00:00,Z006,3.0
2026-01-20 04:30:00,Z006,5.0
2026-01-20 05:00:00,Z006,4.0
2026-01-20 05:30:00,Z006,9.0
2026-01-20 06:00:00,Z006,19.0
2026-01-20 06:30:00,Z006,22.0
2026-01-20 07:00:00,Z006,18.0
2026-01-20 07:30:00,Z006,19.0
2026-01-20 08:00:00,Z006,27.0
2026-01-20 08:30:00,Z006,51.0
2026-01-20 09:00:00,Z006,45.0
2026-01-20 09:30:00,Z006,54.0
2026-01-20 10:00:00,Z006,63.0
2026-01-20 10:30:00,Z006,50.0
2026-01-20 11:00:00,Z006,52.0
2026-01-20 11:30:00,Z006,42.0
2026-01-20 12:00:00,Z006,41.0
2026-01-20 12:30:00,Z006,56.0
2026-01-20 13:00:00,Z006,85.0
2026-01-20 13:30:00,Z006,105.0
2026-01-20 14:00:00,Z006,121.0
2026-01-20 14:30:00,Z006,73.0
2026-01-20 15:00:00,Z006,46.0
2026-01-20 15:30:00,Z006,34.0
2026-01-20 16:00:00,Z006,20.0
2026-01-20 16:30:00,Z006,22.0
2026-01-20 17:00:00,Z006,23.0
2026-01-20 17:30:00,Z006,53.0
2026-01-20 18:00:00,Z006,68.0
2026-01-20 18:30:00,Z006,83.0
2026-01-20 19:00:00,Z006,85.0
2026-01-20 19:30:00,Z006,92.0
2026-01-20 20:00:00,Z006,104.0
2026-01-20 20:30:00,Z006,74.0
2026-01-20 21:00:00,Z006,54.0
2026-01-20 21:30:00,Z006,38.0
2026-01-20 22:00:00,Z006,34.0
2026-01-20 22:30:00,Z006,33.0
2026-01-20 23:00:00,Z006,32.0
2026-01-20 23:30:00,Z006,25.0
2026-01-21 00:00:00,Z006,35.0
2026-01-21 00:30:00,Z006,25.0
2026-01-21 01:00:00,Z006,12.0
2026-01-21 01:30:00,Z006,7.0
2026-01-21 02:00:00,Z006,5.0
2026-01-21 02:30:00,Z006,4.0
2026-01-21 03:00:00,Z006,4.0
2026-01-21 03:30:00,Z006,2.0
2026-01-21 04:00:00,Z006,2.0
2026-01-21 04:30:00,Z006,0.0
2026-01-21 05:00:00,Z006,1.0
2026-01-21 05:30:00,Z006,9.0
2026-01-21 06:00:00,Z006,15.0
2026-01-21 06:30:00,Z006,21.0
2026-01-21 07:00:00,Z006,22.0
2026-01-21 07:30:00,Z006,26.0
2026-01-21 08:00:00,Z006,24.0
2026-01-21 08:30:00,Z006,33.0
2026-01-21 09:00:00,Z006,57.0
2026-01-21 09:30:00,Z006,69.0
2026-01-21 10:00:00,Z006,73.0
2026-01-21 10:30:00,Z006,81.0
2026-01-21 11:00:00,Z006,87.0
2026-01-21 11:30:00,Z006,65.0
2026-01-21 12:00:00,Z006,56.0
2026-01-21 12:30:00,Z006,59.0
2026-01-21 13:00:00,Z006,76.0
2026-01-21 13:30:00,Z006,80.0
2026-01-21 14:00:00,Z006,75.0
2026-01-21 14:30:00,Z006,57.0
2026-01-21 15:00:00,Z006,32.0
2026-01-21 15:30:00,Z006,22.0
2026-01-21 16:00:00,Z006,21.0
2026-01-21 16:30:00,Z006,23.0
2026-01-21 17:00:00,Z006,23.0
2026-01-21 17:30:00,Z006,62.0
2026-01-21 18:00:00,Z006,81.0
2026-01-21 18:30:00,Z006,89.0
2026-01-21 19:00:00,Z006,95.0
2026-01-21 19:30:00,Z006,94.0
2026-01-21 20:00:00,Z006,108.0
2026-01-21 20:30:00,Z006,78.0
2026-01-21 21:00:00,Z006,47.0
2026-01-21 21:30:00,Z006,26.0
2026-01-21 22:00:00,Z006,23.0
2026-01-21 22:30:00,Z006,24.0
2026-01-21 23:00:00,Z006,24.0
2026-01-14 23:00:00,Z007,10.0
2026-01-14 23:30:00,Z007,13.0
2026-01-15 00:00:00,Z007,8.0
2026-01-15 00:30:00,Z007,2.0
2026-01-15 01:00:00,Z007,2.0
2026-01-15 01:30:00,Z007,0.0
2026-01-15 02:00:00,Z007,0.0
2026-01-15 02:30:00,Z007,0.0
2026-01-15 03:00:00,Z007,0.0
2026-01-15 03:30:00,Z007,0.0
2026-01-15 04:00:00,Z007,0.0
2026-01-15 04:30:00,Z007,0.0
2026-01-15 05:00:00,Z007,0.0
2026-01-15 05:30:00,Z007,2.0
2026-01-15 06:00:00,Z007,7.0
2026-01-15 06:30:00,Z007,9.0
2026-01-15 07:00:00,Z007,9.0
2026-01-15 07:30:00,Z007,6.0
2026-01-15 08:00:00,Z007,6.0
2026-01-15 08:30:00,Z007,12.0
2026-01-15 09:00:00,Z007,18.0
2026-01-15 09:30:00,Z007,20.0
2026-01-15 10:00:00,Z007,13.0
2026-01-15 10:30:00,Z007,12.0
2026-01-15 11:00:00,Z007,14.0
2026-01-15 11:30:00,Z007,13.0
2026-01-15 12:00:00,Z007,10.0
2026-01-15 12:30:00,Z007,14.0
2026-01-15 13:00:00,Z007,20.0
2026-01-15 13:30:00,Z007,23.0
2026-01-15 14:00:00,Z007,25.0
2026-01-15 14:30:00,Z007,20.0
2026-01-15 15:00:00,Z007,18.0
2026-01-15 15:30:00,Z007,16.0
2026-01-15 16:00:00,Z007,14.0
2026-01-15 16:30:00,Z007,9.0
2026-01-15 17:00:00,Z007,6.0
2026-01-15 17:30:00,Z007,10.0
2026-01-15 18:00:00,Z007,15.0
2026-01-15 18:30:00,Z007,15.0
2026-01-15 19:00:00,Z007,22.0
2026-01-15 19:30:00,Z007,28.0
2026-01-15 20:00:00,Z007,29.0
2026-01-15 20:30:00,Z007,18.0
2026-01-15 21:00:00,Z007,7.0
2026-01-15 21:30:00,Z007,11.0
2026-01-15 22:00:00,Z007,11.0
2026-01-15 22:30:00,Z007,11.0
2026-01-15 23:00:00,Z007,9.0
2026-01-15 23:30:00,Z007,6.0
2026-01-16 00:00:00,Z007,7.0
2026-01-16 00:30:00,Z007,3.0
2026-01-16 01:00:00,Z007,2.0
2026-01-16 01:30:00,Z007,0.0
2026-01-16 02:00:00,Z007,0.0
2026-01-16 02:30:00,Z007,1.0
2026-01-16 03:00:00,Z007,1.0
2026-01-16 03:30:00,Z007,2.0
2026-01-16 04:00:00,Z007,2.0
2026-01-16 04:30:00,Z007,2.0
2026-01-16 05:00:00,Z007,4.0
2026-01-16 05:30:00,Z007,6.0
2026-01-16 06:00:00,Z007,3.0
2026-01-16 06:30:00,Z007,2.0
2026-01-16 07:00:00,Z007,4.0
2026-01-16 07:30:00,Z007,3.0
2026-01-16 08:00:00,Z007,4.0
2026-01-16 08:30:00,Z007,9.0
2026-01-16 09:00:00,Z007,20.0
2026-01-16 09:30:00,Z007,20.0
2026-01-16 10:00:00,Z007,16.0
2026-01-16 10:30:00,Z007,17.0
2026-01-16 11:00:00,Z007,18.0
2026-01-16 11:30:00,Z007,18.0
2026-01-16 12:00:00,Z007,12.0
2026-01-16 12:30:00,Z007,20.0
2026-01-16 13:00:00,Z007,22.0
2026-01-16 13:30:00,Z007,20.0
2026-01-16 14:00:00,Z007,20.0
2026-01-16 14:30:00,Z007,14.0
2026-01-16 15:00:00,Z007,7.0
2026-01-16 15:30:00,Z007,7.0
2026-01-16 16:00:00,Z007,3.0
2026-01-16 16:30:00,Z007,4.0
2026-01-16 17:00:00,Z007,3.0
2026-01-16 17:30:00,Z007,8.0
2026-01-16 18:00:00,Z007,15.0
2026-01-16 18:30:00,Z007,29.0
2026-01-16 19:00:00,Z007,28.0
2026-01-16 19:30:00,Z007,24.0
2026-01-16 20:00:00,Z007,16.0
2026-01-16 20:30:00,Z007,10.0
2026-01-16 21:00:00,Z007,6.0
2026-01-16 21:30:00,Z007,7.0
2026-01-16 22:00:00,Z007,8.0
2026-01-16 22:30:00,Z007,4.0
2026-01-16 23:00:00,Z007,1.0
2026-01-16 23:30:00,Z007,3.0
2026-01-17 00:00:00,Z007,5.0
2026-01-17 00:30:00,Z007,6.0
2026-01-17 01:00:00,Z007,3.0
2026-01-17 01:30:00,Z007,4.0
2026-01-17 02:00:00,Z007,3.0
2026-01-17 02:30:00,Z007,3.0
2026-01-17 03:00:00,Z007,2.0
2026-01-17 03:30:00,Z007,2.0
2026-01-17 04:00:00,Z007,0.0
2026-01-17 04:30:00,Z007,1.0
2026-01-17 05:00:00,Z007,1.0
2026-01-17 05:30:00,Z007,3.0
2026-01-17 06:00:00,Z007,5.0
2026-01-17 06:30:00,Z007,8.0
2026-01-17 07:00:00,Z007,6.0
2026-01-17 07:30:00,Z007,7.0
2026-01-17 08:00:00,Z007,6.0
2026-01-17 08:30:00,Z007,12.0
2026-01-17 09:00:00,Z007,17.0
2026-01-17 09:30:00,Z007,13.0
2026-01-17 10:00:00,Z007,18.0
2026-01-17 10:30:00,Z007,13.0
2026-01-17 11:00:00,Z007,14.0
2026-01-17 11:30:00,Z007,10.0
2026-01-17 12:00:00,Z007,8.0
2026-01-17 12:30:00,Z007,11.0
2026-01-17 13:00:00,Z007,11.0
2026-01-17 13:30:00,Z007,15.0
2026-01-17 14:00:00,Z007,20.0
2026-01-17 14:30:00,Z007,20.0
2026-01-17 15:00:00,Z007,11.0
2026-01-17 15:30:00,Z007,11.0
2026-01-17 16:00:00,Z007,4.0
2026-01-17 16:30:00,Z007,6.0
2026-01-17 17:00:00,Z007,8.0
2026-01-17 17:30:00,Z007,19.0
2026-01-17 18:00:00,Z007,27.0
2026-01-17 18:30:00,Z007,24.0
2026-01-17 19:00:00,Z007,27.0
2026-01-17 19:30:00,Z007,25.0
2026-01-17 20:00:00,Z007,38.0
2026-01-17 20:30:00,Z007,27.0
2026-01-17 21:00:00,Z007,17.0
2026-01-17 21:30:00,Z007,9.0
2026-01-17 22:00:00,Z007,8.0
2026-01-17 22:30:00,Z007,6.0
2026-01-17 23:00:00,Z007,10.0
2026-01-17 23:30:00,Z007,9.0
2026-01-18 00:00:00,Z007,10.0
2026-01-18 00:30:00,Z007,6.0
2026-01-18 01:00:00,Z007,3.0
2026-01-18 01:30:00,Z007,3.0
2026-01-18 02:00:00,Z007,1.0
2026-01-18 02:30:00,Z007,0.0
2026-01-18 03:00:00,Z007,0.0
2026-01-18 03:30:00,Z007,0.0
2026-01-18 04:00:00,Z007,0.0
2026-01-18 04:30:00,Z007,2.0
2026-01-18 05:00:00,Z007,2.0
2026-01-18 05:30:00,Z007,3.0
2026-01-18 06:00:00,Z007,6.0
2026-01-18 06:30:00,Z007,6.0
2026-01-18 07:00:00,Z007,4.0
2026-01-18 07:30:00,Z007,6.0
2026-01-18 08:00:00,Z007,11.0
2026-01-18 08:30:00,Z007,22.0
2026-01-18 09:00:00,Z007,22.0
2026-01-18 09:30:00,Z007,18.0
2026-01-18 10:00:00,Z007,21.0
2026-01-18 10:30:00,Z007,21.0
2026-01-18 11:00:00,Z007,21.0
2026-01-18 11:30:00,Z007,15.0
2026-01-18 12:00:00,Z007,14.0
2026-01-18 12:30:00,Z007,25.0
2026-01-18 13:00:00,Z007,22.0
2026-01-18 13:30:00,Z007,17.0
2026-01-18 14:00:00,Z007,21.0
2026-01-18 14:30:00,Z007,14.0
2026-01-18 15:00:00,Z007,7.0
2026-01-18 15:30:00,Z007,5.0
2026-01-18 16:00:00,Z007,3.0
2026-01-18 16:30:00,Z007,4.0
2026-01-18 17:00:00,Z007,5.0
2026-01-18 17:30:00,Z007,11.0
2026-01-18 18:00:00,Z007,19.0
2026-01-18 18:30:00,Z007,22.0
2026-01-18 19:00:00,Z007,25.0
2026-01-18 19:30:00,Z007,23.0
2026-01-18 20:00:00,Z007,26.0
2026-01-18 20:30:00,Z007,20.0
2026-01-18 21:00:00,Z007,14.0
2026-01-18 21:30:00,Z007,9.0
2026-01-18 22:00:00,Z007,6.0
2026-01-18 22:30:00,Z007,5.0
2026-01-18 23:00:00,Z007,8.0
2026-01-18 23:30:00,Z007,7.0
2026-01-19 00:00:00,Z007,9.0
2026-01-19 00:30:00,Z007,6.0
2026-01-19 01:00:00,Z007,5.0
2026-01-19 01:30:00,Z007,3.0
2026-01-19 02:00:00,Z007,1.0
2026-01-19 02:30:00,Z007,1.0
2026-01-19 03:00:00,Z007,2.0
2026-01-19 03:30:00,Z007,3.0
2026-01-19 04:00:00,Z007,3.0
2026-01-19 04:30:00,Z007,2.0
2026-01-19 05:00:00,Z007,1.0
2026-01-19 05:30:00,Z007,3.0
2026-01-19 06:00:00,Z007,4.0
2026-01-19 06:30:00,Z007,4.0
2026-01-19 07:00:00,Z007,3.0
2026-01-19 07:30:00,Z007,5.0
2026-01-19 08:00:00,Z007,9.0
2026-01-19 08:30:00,Z007,17.0
2026-01-19 09:00:00,Z007,19.0
2026-01-19 09:30:00,Z007,18.0
2026-01-19 10:00:00,Z007,12.0
2026-01-19 10:30:00,Z007,19.0
2026-01-19 11:00:00,Z007,20.0
2026-01-19 11:30:00,Z007,14.0
2026-01-19 12:00:00,Z007,13.0
2026-01-19 12:30:00,Z007,13.0
2026-01-19 13:00:00,Z007,18.0
2026-01-19 13:30:00,Z007,22.0
2026-01-19 14:00:00,Z007,25.0
2026-01-19 14:30:00,Z007,18.0
2026-01-19 15:00:00,Z007,11.0
2026-01-19 15:30:00,Z007,8.0
2026-01-19 16:00:00,Z007,8.0
2026-01-19 16:30:00,Z007,7.0
2026-01-19 17:00:00,Z007,11.0
2026-01-19 17:30:00,Z007,12.0
2026-01-19 18:00:00,Z007,14.0
2026-01-19 18:30:00,Z007,24.0
2026-01-19 19:00:00,Z007,24.0
2026-01-19 19:30:00,Z007,24.0
2026-01-19 20:00:00,Z007,25.0
2026-01-19 20:30:00,Z007,21.0
2026-01-19 21:00:00,Z007,17.0
2026-01-19 21:30:00,Z007,16.0
2026-01-19 22:00:00,Z007,11.0
2026-01-19 22:30:00,Z007,10.0
2026-01-19 23:00:00,Z007,11.0
2026-01-19 23:30:00,Z007,7.0
2026-01-20 00:00:00,Z007,7.0
2026-01-20 00:30:00,Z007,6.0
2026-01-20 01:00:00,Z007,1.0
2026-01-20 01:30:00,Z007,0.0
2026-01-20 02:00:00,Z007,1.0
2026-01-20 02:30:00,Z007,1.0
2026-01-20 03:00:00,Z007,1.0
2026-01-20 03:30:00,Z007,0.0
2026-01-20 04:00:00,Z007,1.0
2026-01-20 04:30:00,Z007,2.0
2026-01-20 05:00:00,Z007,3.0
2026-01-20 05:30:00,Z007,3.0
2026-01-20 06:00:00,Z007,6.0
2026-01-20 06:30:00,Z007,6.0
2026-01-20 07:00:00,Z007,9.0
2026-01-20 07:30:00,Z007,12.0
2026-01-20 08:00:00,Z007,11.0
2026-01-20 08:30:00,Z007,15.0
2026-01-20 09:00:00,Z007,13.0
2026-01-20 09:30:00,Z007,15.0
2026-01-20 10:00:00,Z007,22.0
2026-01-20 10:30:00,Z007,17.0
2026-01-20 11:00:00,Z007,19.0
2026-01-20 11:30:00,Z007,16.0
2026-01-20 12:00:00,Z007,11.0
2026-01-20 12:30:00,Z007,10.0
2026-01-20 13:00:00,Z007,17.0
2026-01-20 13:30:00,Z007,23.0
2026-01-20 14:00:00,Z007,29.0
2026-01-20 14:30:00,Z007,23.0
2026-01-20 15:00:00,Z007,12.0
2026-01-20 15:30:00,Z007,7.0
2026-01-20 16:00:00,Z007,9.0
2026-01-20 16:30:00,Z007,5.0
2026-01-20 17:00:00,Z007,5.0
2026-01-20 17:30:00,Z007,10.0
2026-01-20 18:00:00,Z007,16.0
2026-01-20 18:30:00,Z007,25.0
2026-01-20 19:00:00,Z007,26.0
2026-01-20 19:30:00,Z007,32.0
2026-01-20 20:00:00,Z007,31.0
2026-01-20 20:30:00,Z007,24.0
2026-01-20 21:00:00,Z007,17.0
2026-01-20 21:30:00,Z007,8.0
2026-01-20 22:00:00,Z007,11.0
2026-01-20 22:30:00,Z007,7.0
2026-01-20 23:00:00,Z007,6.0
2026-01-20 23:30:00,Z007,3.0
2026-01-21 00:00:00,Z007,5.0
2026-01-21 00:30:00,Z007,5.0
2026-01-21 01:00:00,Z007,5.0
2026-01-21 01:30:00,Z007,2.0
2026-01-21 02:00:00,Z007,2.0
2026-01-21 02:30:00,Z007,0.0
2026-01-21 03:00:00,Z007,0.0
2026-01-21 03:30:00,Z007,0.0
2026-01-21 04:00:00,Z007,1.0
2026-01-21 04:30:00,Z007,1.0
2026-01-21 05:00:00,Z007,3.0
2026-01-21 05:30:00,Z007,6.0
2026-01-21 06:00:00,Z007,3.0
2026-01-21 06:30:00,Z007,0.0
2026-01-21 07:00:00,Z007,5.0
2026-01-21 07:30:00,Z007,7.0
2026-01-21 08:00:00,Z007,6.0
2026-01-21 08:30:00,Z007,14.0
2026-01-21 09:00:00,Z007,21.0
2026-01-21 09:30:00,Z007,17.0
2026-01-21 10:00:00,Z007,15.0
2026-01-21 10:30:00,Z007,12.0
2026-01-21 11:00:00,Z007,17.0
2026-01-21 11:30:00,Z007,9.0
2026-01-21 12:00:00,Z007,8.0
2026-01-21 12:30:00,Z007,17.0
2026-01-21 13:00:00,Z007,15.0
2026-01-21 13:30:00,Z007,20.0
2026-01-21 14:00:00,Z007,20.0
2026-01-21 14:30:00,Z007,15.0
2026-01-21 15:00:00,Z007,13.0
2026-01-21 15:30:00,Z007,8.0
2026-01-21 16:00:00,Z007,8.0
2026-01-21 16:30:00,Z007,4.0
2026-01-21 17:00:00,Z007,8.0
2026-01-21 17:30:00,Z007,14.0
2026-01-21 18:00:00,Z007,18.0
2026-01-21 18:30:00,Z007,22.0
2026-01-21 19:00:00,Z007,24.0
2026-01-21 19:30:00,Z007,27.0
2026-01-21 20:00:00,Z007,23.0
2026-01-21 20:30:00,Z007,16.0
2026-01-21 21:00:00,Z007,11.0
2026-01-21 21:30:00,Z007,11.0
2026-01-21 22:00:00,Z007,6.0
2026-01-21 22:30:00,Z007,8.0
2026-01-21 23:00:00,Z007,9.0
2026-01-14 23:00:00,Z008,14.0
2026-01-14 23:30:00,Z008,13.0
2026-01-15 00:00:00,Z008,13.0
2026-01-15 00:30:00,Z008,11.0
2026-01-15 01:00:00,Z008,8.0
2026-01-15 01:30:00,Z008,5.0
2026-01-15 02:00:00,Z008,4.0
2026-01-15 02:30:00,Z008,3.0
2026-01-15 03:00:00,Z008,3.0
2026-01-15 03:30:00,Z008,3.0
2026-01-15 04:00:00,Z008,2.0
2026-01-15 04:30:00,Z008,2.0
2026-01-15 05:00:00,Z008,2.0
