timestamp,zone_id,hour,day_of_week,is_weekend,is_holiday,temperature,rainfall,current_occupancy,capacity,average_duration,future_occupancy
2026-01-12 07:30:00,Z005,7,0,0,0,29.01,0.68,14.0,81,50.8,15.0
2026-01-12 08:00:00,Z005,8,0,0,0,29.01,0.68,15.0,81,50.8,35.0
2026-01-12 08:30:00,Z005,8,0,0,0,29.01,0.68,35.0,81,50.8,39.0
2026-01-12 09:00:00,Z005,9,0,0,0,29.01,0.68,39.0,81,50.8,41.0
2026-01-12 09:30:00,Z005,9,0,0,0,29.01,0.68,41.0,81,50.8,44.0
2026-01-12 10:00:00,Z005,10,0,0,0,29.01,0.68,44.0,81,50.8,48.0
2026-01-12 10:30:00,Z005,10,0,0,0,29.01,0.68,48.0,81,50.8,56.0
2026-01-12 11:00:00,Z005,11,0,0,0,29.01,0.68,56.0,81,50.8,38.0
2026-01-12 11:30:00,Z005,11,0,0,0,29.01,0.68,38.0,81,50.8,25.0
2026-01-12 12:00:00,Z005,12,0,0,0,29.01,0.68,25.0,81,50.8,32.0
2026-01-12 12:30:00,Z005,12,0,0,0,29.01,0.68,32.0,81,50.8,51.0
2026-01-12 13:00:00,Z005,13,0,0,0,29.01,0.68,51.0,81,50.8,54.0
2026-01-12 13:30:00,Z005,13,0,0,0,29.01,0.68,54.0,81,50.8,58.0
2026-01-12 14:00:00,Z005,14,0,0,0,29.01,0.68,58.0,81,50.8,32.0
2026-01-12 14:30:00,Z005,14,0,0,0,29.01,0.68,32.0,81,50.8,19.0
2026-01-12 15:00:00,Z005,15,0,0,0,29.01,0.68,19.0,81,50.8,18.0
2026-01-12 15:30:00,Z005,15,0,0,0,29.01,0.68,18.0,81,50.8,18.0
2026-01-12 16:00:00,Z005,16,0,0,0,29.01,0.68,18.0,81,50.8,20.0
2026-01-12 16:30:00,Z005,16,0,0,0,29.01,0.68,20.0,81,50.8,11.0
2026-01-12 17:00:00,Z005,17,0,0,0,29.01,0.68,11.0,81,50.8,35.0
2026-01-12 17:30:00,Z005,17,0,0,0,29.01,0.68,35.0,81,50.8,50.0
2026-01-12 18:00:00,Z005,18,0,0,0,29.01,0.68,50.0,81,50.8,59.0
2026-01-12 18:30:00,Z005,18,0,0,0,29.01,0.68,59.0,81,50.8,59.0
2026-01-12 19:00:00,Z005,19,0,0,0,29.01,0.68,59.0,81,50.8,49.0
2026-01-12 19:30:00,Z005,19,0,0,0,29.01,0.68,49.0,81,50.8,55.0
2026-01-12 20:00:00,Z005,20,0,0,0,29.01,0.68,55.0,81,50.8,31.0
2026-01-12 20:30:00,Z005,20,0,0,0,29.01,0.68,31.0,81,50.8,27.0
2026-01-12 21:00:00,Z005,21,0,0,0,29.01,0.68,27.0,81,50.8,22.0
2026-01-12 21:30:00,Z005,21,0,0,0,29.01,0.68,22.0,81,50.8,28.0
2026-01-12 22:00:00,Z005,22,0,0,0,29.01,0.68,28.0,81,50.8,18.0
2026-01-12 22:30:00,Z005,22,0,0,0,29.01,0.68,18.0,81,50.8,12.0
2026-01-12 23:00:00,Z005,23,0,0,0,29.01,0.68,12.0,81,50.8,9.0
2026-01-12 23:30:00,Z005,23,0,0,0,29.01,0.68,9.0,81,50.8,19.0
2026-01-13 00:00:00,Z005,0,1,0,0,27.32,0.0,19.0,81,50.8,12.0
2026-01-13 00:30:00,Z005,0,1,0,0,27.32,0.0,12.0,81,50.8,6.0
2026-01-13 01:00:00,Z005,1,1,0,0,27.32,0.0,6.0,81,50.8,6.0
2026-01-13 01:30:00,Z005,1,1,0,0,27.32,0.0,6.0,81,50.8,2.0
2026-01-13 02:00:00,Z005,2,1,0,0,27.32,0.0,2.0,81,50.8,3.0
2026-01-13 02:30:00,Z005,2,1,0,0,27.32,0.0,3.0,81,50.8,2.0
2026-01-13 03:00:00,Z005,3,1,0,0,27.32,0.0,2.0,81,50.8,0.0
2026-01-13 03:30:00,Z005,3,1,0,0,27.32,0.0,0.0,81,50.8,0.0
2026-01-13 04:00:00,Z005,4,1,0,0,27.32,0.0,0.0,81,50.8,2.0
2026-01-13 04:30:00,Z005,4,1,0,0,27.32,0.0,2.0,81,50.8,1.0
2026-01-13 05:00:00,Z005,5,1,0,0,27.32,0.0,1.0,81,50.8,13.0
2026-01-13 05:30:00,Z005,5,1,0,0,27.32,0.0,13.0,81,50.8,10.0
2026-01-13 06:00:00,Z005,6,1,0,0,27.32,0.0,10.0,81,50.8,17.0
2026-01-13 06:30:00,Z005,6,1,0,0,27.32,0.0,17.0,81,50.8,11.0
2026-01-13 07:00:00,Z005,7,1,0,0,27.32,0.0,11.0,81,50.8,14.0
2026-01-13 07:30:00,Z005,7,1,0,0,27.32,0.0,14.0,81,50.8,11.0
2026-01-13 08:00:00,Z005,8,1,0,0,27.32,0.0,11.0,81,50.8,36.0
2026-01-13 08:30:00,Z005,8,1,0,0,27.32,0.0,36.0,81,50.8,33.0
2026-01-13 09:00:00,Z005,9,1,0,0,27.32,0.0,33.0,81,50.8,47.0
2026-01-13 09:30:00,Z005,9,1,0,0,27.32,0.0,47.0,81,50.8,57.0
2026-01-13 10:00:00,Z005,10,1,0,0,27.32,0.0,57.0,81,50.8,55.0
2026-01-13 10:30:00,Z005,10,1,0,0,27.32,0.0,55.0,81,50.8,47.0
2026-01-13 11:00:00,Z005,11,1,0,0,27.32,0.0,47.0,81,50.8,24.0
2026-01-13 11:30:00,Z005,11,1,0,0,27.32,0.0,24.0,81,50.8,21.0
2026-01-13 12:00:00,Z005,12,1,0,0,27.32,0.0,21.0,81,50.8,47.0
2026-01-13 12:30:00,Z005,12,1,0,0,27.32,0.0,47.0,81,50.8,45.0
2026-01-13 13:00:00,Z005,13,1,0,0,27.32,0.0,45.0,81,50.8,52.0
2026-01-13 13:30:00,Z005,13,1,0,0,27.32,0.0,52.0,81,50.8,51.0
2026-01-13 14:00:00,Z005,14,1,0,0,27.32,0.0,51.0,81,50.8,29.0
2026-01-13 14:30:00,Z005,14,1,0,0,27.32,0.0,29.0,81,50.8,22.0
2026-01-13 15:00:00,Z005,15,1,0,0,27.32,0.0,22.0,81,50.8,13.0
2026-01-13 15:30:00,Z005,15,1,0,0,27.32,0.0,13.0,81,50.8,12.0
2026-01-13 16:00:00,Z005,16,1,0,0,27.32,0.0,12.0,81,50.8,15.0
2026-01-13 16:30:00,Z005,16,1,0,0,27.32,0.0,15.0,81,50.8,14.0
2026-01-13 17:00:00,Z005,17,1,0,0,27.32,0.0,14.0,81,50.8,43.0
2026-01-13 17:30:00,Z005,17,1,0,0,27.32,0.0,43.0,81,50.8,55.0
2026-01-13 18:00:00,Z005,18,1,0,0,27.32,0.0,55.0,81,50.8,54.0
2026-01-13 18:30:00,Z005,18,1,0,0,27.32,0.0,54.0,81,50.8,50.0
2026-01-13 19:00:00,Z005,19,1,0,0,27.32,0.0,50.0,81,50.8,56.0
2026-01-13 19:30:00,Z005,19,1,0,0,27.32,0.0,56.0,81,50.8,60.0
2026-01-13 20:00:00,Z005,20,1,0,0,27.32,0.0,60.0,81,50.8,36.0
2026-01-13 20:30:00,Z005,20,1,0,0,27.32,0.0,36.0,81,50.8,18.0
2026-01-13 21:00:00,Z005,21,1,0,0,27.32,0.0,18.0,81,50.8,21.0
2026-01-13 21:30:00,Z005,21,1,0,0,27.32,0.0,21.0,81,50.8,16.0
2026-01-13 22:00:00,Z005,22,1,0,0,27.32,0.0,16.0,81,50.8,18.0
2026-01-13 22:30:00,Z005,22,1,0,0,27.32,0.0,18.0,81,50.8,16.0
2026-01-13 23:00:00,Z005,23,1,0,0,27.32,0.0,16.0,81,50.8,20.0
2026-01-13 23:30:00,Z005,23,1,0,0,27.32,0.0,20.0,81,50.8,15.0
2026-01-14 00:00:00,Z005,0,2,0,0,29.87,0.0,15.0,81,50.8,4.0
2026-01-14 00:30:00,Z005,0,2,0,0,29.87,0.0,4.0,81,50.8,1.0
2026-01-14 01:00:00,Z005,1,2,0,0,29.87,0.0,1.0,81,50.8,1.0
2026-01-14 01:30:00,Z005,1,2,0,0,29.87,0.0,1.0,81,50.8,1.0
2026-01-14 02:00:00,Z005,2,2,0,0,29.87,0.0,1.0,81,50.8,1.0
2026-01-14 02:30:00,Z005,2,2,0,0,29.87,0.0,1.0,81,50.8,2.0
2026-01-14 03:00:00,Z005,3,2,0,0,29.87,0.0,2.0,81,50.8,2.0
2026-01-14 03:30:00,Z005,3,2,0,0,29.87,0.0,2.0,81,50.8,2.0
2026-01-14 04:00:00,Z005,4,2,0,0,29.87,0.0,2.0,81,50.8,2.0
2026-01-14 04:30:00,Z005,4,2,0,0,29.87,0.0,2.0,81,50.8,2.0
2026-01-14 05:00:00,Z005,5,2,0,0,29.87,0.0,2.0,81,50.8,9.0
2026-01-14 05:30:00,Z005,5,2,0,0,29.87,0.0,9.0,81,50.8,11.0
2026-01-14 06:00:00,Z005,6,2,0,0,29.87,0.0,11.0,81,50.8,8.0
2026-01-14 06:30:00,Z005,6,2,0,0,29.87,0.0,8.0,81,50.8,9.0
2026-01-14 07:00:00,Z005,7,2,0,0,29.87,0.0,9.0,81,50.8,10.0
2026-01-14 07:30:00,Z005,7,2,0,0,29.87,0.0,10.0,81,50.8,13.0
2026-01-14 08:00:00,Z005,8,2,0,0,29.87,0.0,13.0,81,50.8,25.0
2026-01-14 08:30:00,Z005,8,2,0,0,29.87,0.0,25.0,81,50.8,35.0
2026-01-14 09:00:00,Z005,9,2,0,0,29.87,0.0,35.0,81,50.8,41.0
2026-01-14 09:30:00,Z005,9,2,0,0,29.87,0.0,41.0,81,50.8,53.0
2026-01-14 10:00:00,Z005,10,2,0,0,29.87,0.0,53.0,81,50.8,52.0
2026-01-14 10:30:00,Z005,10,2,0,0,29.87,0.0,52.0,81,50.8,44.0
2026-01-14 11:00:00,Z005,11,2,0,0,29.87,0.0,44.0,81,50.8,29.0
2026-01-14 11:30:00,Z005,11,2,0,0,29.87,0.0,29.0,81,50.8,16.0
2026-01-14 12:00:00,Z005,12,2,0,0,29.87,0.0,16.0,81,50.8,39.0
2026-01-14 12:30:00,Z005,12,2,0,0,29.87,0.0,39.0,81,50.8,47.0
2026-01-14 13:00:00,Z005,13,2,0,0,29.87,0.0,47.0,81,50.8,59.0
2026-01-14 13:30:00,Z005,13,2,0,0,29.87,0.0,59.0,81,50.8,48.0
2026-01-14 14:00:00,Z005,14,2,0,0,29.87,0.0,48.0,81,50.8,29.0
2026-01-14 14:30:00,Z005,14,2,0,0,29.87,0.0,29.0,81,50.8,15.0
2026-01-14 15:00:00,Z005,15,2,0,0,29.87,0.0,15.0,81,50.8,10.0
2026-01-14 15:30:00,Z005,15,2,0,0,29.87,0.0,10.0,81,50.8,13.0
2026-01-14 16:00:00,Z005,16,2,0,0,29.87,0.0,13.0,81,50.8,13.0
2026-01-14 16:30:00,Z005,16,2,0,0,29.87,0.0,13.0,81,50.8,13.0
2026-01-14 17:00:00,Z005,17,2,0,0,29.87,0.0,13.0,81,50.8,34.0
2026-01-14 17:30:00,Z005,17,2,0,0,29.87,0.0,34.0,81,50.8,44.0
2026-01-14 18:00:00,Z005,18,2,0,0,29.87,0.0,44.0,81,50.8,48.0
2026-01-14 18:30:00,Z005,18,2,0,0,29.87,0.0,48.0,81,50.8,49.0
2026-01-14 19:00:00,Z005,19,2,0,0,29.87,0.0,49.0,81,50.8,57.0
2026-01-14 19:30:00,Z005,19,2,0,0,29.87,0.0,57.0,81,50.8,62.0
2026-01-14 20:00:00,Z005,20,2,0,0,29.87,0.0,62.0,81,50.8,42.0
2026-01-14 20:30:00,Z005,20,2,0,0,29.87,0.0,42.0,81,50.8,31.0
2026-01-14 21:00:00,Z005,21,2,0,0,29.87,0.0,31.0,81,50.8,21.0
2026-01-14 21:30:00,Z005,21,2,0,0,29.87,0.0,21.0,81,50.8,14.0
2026-01-14 22:00:00,Z005,22,2,0,0,29.87,0.0,14.0,81,50.8,14.0
2026-01-14 22:30:00,Z005,22,2,0,0,29.87,0.0,14.0,81,50.8,14.0
2026-01-14 23:00:00,Z005,23,2,0,0,29.87,0.0,14.0,81,50.8,13.0
2026-01-14 23:30:00,Z005,23,2,0,0,29.87,0.0,13.0,81,50.8,11.0
2026-01-15 00:00:00,Z005,0,3,0,0,27.59,0.0,11.0,81,50.8,7.0
2026-01-15 00:30:00,Z005,0,3,0,0,27.59,0.0,7.0,81,50.8,3.0
2026-01-15 01:00:00,Z005,1,3,0,0,27.59,0.0,3.0,81,50.8,2.0
2026-01-15 01:30:00,Z005,1,3,0,0,27.59,0.0,2.0,81,50.8,0.0
2026-01-15 02:00:00,Z005,2,3,0,0,27.59,0.0,0.0,81,50.8,2.0
2026-01-15 02:30:00,Z005,2,3,0,0,27.59,0.0,2.0,81,50.8,3.0
2026-01-15 03:00:00,Z005,3,3,0,0,27.59,0.0,3.0,81,50.8,3.0
2026-01-15 03:30:00,Z005,3,3,0,0,27.59,0.0,3.0,81,50.8,2.0
2026-01-15 04:00:00,Z005,4,3,0,0,27.59,0.0,2.0,81,50.8,1.0
2026-01-15 04:30:00,Z005,4,3,0,0,27.59,0.0,1.0,81,50.8,1.0
2026-01-15 05:00:00,Z005,5,3,0,0,27.59,0.0,1.0,81,50.8,8.0
2026-01-15 05:30:00,Z005,5,3,0,0,27.59,0.0,8.0,81,50.8,14.0
2026-01-15 06:00:00,Z005,6,3,0,0,27.59,0.0,14.0,81,50.8,15.0
2026-01-15 06:30:00,Z005,6,3,0,0,27.59,0.0,15.0,81,50.8,11.0
2026-01-15 07:00:00,Z005,7,3,0,0,27.59,0.0,11.0,81,50.8,12.0
2026-01-15 07:30:00,Z005,7,3,0,0,27.59,0.0,12.0,81,50.8,11.0
2026-01-15 08:00:00,Z005,8,3,0,0,27.59,0.0,11.0,81,50.8,29.0
2026-01-15 08:30:00,Z005,8,3,0,0,27.59,0.0,29.0,81,50.8,39.0
2026-01-15 09:00:00,Z005,9,3,0,0,27.59,0.0,39.0,81,50.8,50.0
2026-01-15 09:30:00,Z005,9,3,0,0,27.59,0.0,50.0,81,50.8,42.0
2026-01-15 10:00:00,Z005,10,3,0,0,27.59,0.0,42.0,81,50.8,44.0
2026-01-15 10:30:00,Z005,10,3,0,0,27.59,0.0,44.0,81,50.8,43.0
2026-01-15 11:00:00,Z005,11,3,0,0,27.59,0.0,43.0,81,50.8,25.0
2026-01-15 11:30:00,Z005,11,3,0,0,27.59,0.0,25.0,81,50.8,14.0
2026-01-15 12:00:00,Z005,12,3,0,0,27.59,0.0,14.0,81,50.8,26.0
2026-01-15 12:30:00,Z005,12,3,0,0,27.59,0.0,26.0,81,50.8,43.0
2026-01-15 13:00:00,Z005,13,3,0,0,27.59,0.0,43.0,81,50.8,43.0
2026-01-15 13:30:00,Z005,13,3,0,0,27.59,0.0,43.0,81,50.8,43.0
2026-01-15 14:00:00,Z005,14,3,0,0,27.59,0.0,43.0,81,50.8,20.0
2026-01-15 14:30:00,Z005,14,3,0,0,27.59,0.0,20.0,81,50.8,13.0
2026-01-15 15:00:00,Z005,15,3,0,0,27.59,0.0,13.0,81,50.8,14.0
2026-01-15 15:30:00,Z005,15,3,0,0,27.59,0.0,14.0,81,50.8,11.0
2026-01-15 16:00:00,Z005,16,3,0,0,27.59,0.0,11.0,81,50.8,12.0
2026-01-15 16:30:00,Z005,16,3,0,0,27.59,0.0,12.0,81,50.8,17.0
2026-01-15 17:00:00,Z005,17,3,0,0,27.59,0.0,17.0,81,50.8,42.0
2026-01-15 17:30:00,Z005,17,3,0,0,27.59,0.0,42.0,81,50.8,68.0
2026-01-15 18:00:00,Z005,18,3,0,0,27.59,0.0,68.0,81,50.8,68.0
2026-01-15 18:30:00,Z005,18,3,0,0,27.59,0.0,68.0,81,50.8,71.0
2026-01-15 19:00:00,Z005,19,3,0,0,27.59,0.0,71.0,81,50.8,70.0
2026-01-15 19:30:00,Z005,19,3,0,0,27.59,0.0,70.0,81,50.8,65.0
2026-01-15 20:00:00,Z005,20,3,0,0,27.59,0.0,65.0,81,50.8,37.0
2026-01-15 20:30:00,Z005,20,3,0,0,27.59,0.0,37.0,81,50.8,19.0
2026-01-15 21:00:00,Z005,21,3,0,0,27.59,0.0,19.0,81,50.8,19.0
2026-01-15 21:30:00,Z005,21,3,0,0,27.59,0.0,19.0,81,50.8,22.0
2026-01-15 22:00:00,Z005,22,3,0,0,27.59,0.0,22.0,81,50.8,17.0
2026-01-15 22:30:00,Z005,22,3,0,0,27.59,0.0,17.0,81,50.8,14.0
2026-01-15 23:00:00,Z005,23,3,0,0,27.59,0.0,14.0,81,50.8,18.0
2026-01-15 23:30:00,Z005,23,3,0,0,27.59,0.0,18.0,81,50.8,14.0
2026-01-16 00:00:00,Z005,0,4,0,0,30.71,0.0,14.0,81,50.8,7.0
2026-01-16 00:30:00,Z005,0,4,0,0,30.71,0.0,7.0,81,50.8,6.0
2026-01-16 01:00:00,Z005,1,4,0,0,30.71,0.0,6.0,81,50.8,2.0
2026-01-16 01:30:00,Z005,1,4,0,0,30.71,0.0,2.0,81,50.8,1.0
2026-01-16 02:00:00,Z005,2,4,0,0,30.71,0.0,1.0,81,50.8,0.0
2026-01-16 02:30:00,Z005,2,4,0,0,30.71,0.0,0.0,81,50.8,1.0
2026-01-16 03:00:00,Z005,3,4,0,0,30.71,0.0,1.0,81,50.8,2.0
2026-01-16 03:30:00,Z005,3,4,0,0,30.71,0.0,2.0,81,50.8,4.0
2026-01-16 04:00:00,Z005,4,4,0,0,30.71,0.0,4.0,81,50.8,3.0
2026-01-16 04:30:00,Z005,4,4,0,0,30.71,0.0,3.0,81,50.8,3.0
2026-01-16 05:00:00,Z005,5,4,0,0,30.71,0.0,3.0,81,50.8,4.0
2026-01-16 05:30:00,Z005,5,4,0,0,30.71,0.0,4.0,81,50.8,11.0
2026-01-16 06:00:00,Z005,6,4,0,0,30.71,0.0,11.0,81,50.8,13.0
2026-01-16 06:30:00,Z005,6,4,0,0,30.71,0.0,13.0,81,50.8,12.0
2026-01-16 07:00:00,Z005,7,4,0,0,30.71,0.0,12.0,81,50.8,14.0
2026-01-16 07:30:00,Z005,7,4,0,0,30.71,0.0,14.0,81,50.8,21.0
2026-01-16 08:00:00,Z005,8,4,0,0,30.71,0.0,21.0,81,50.8,37.0
2026-01-16 08:30:00,Z005,8,4,0,0,30.71,0.0,37.0,81,50.8,31.0
2026-01-16 09:00:00,Z005,9,4,0,0,30.71,0.0,31.0,81,50.8,40.0
2026-01-16 09:30:00,Z005,9,4,0,0,30.71,0.0,40.0,81,50.8,57.0
2026-01-16 10:00:00,Z005,10,4,0,0,30.71,0.0,57.0,81,50.8,60.0
2026-01-16 10:30:00,Z005,10,4,0,0,30.71,0.0,60.0,81,50.8,51.0
2026-01-16 11:00:00,Z005,11,4,0,0,30.71,0.0,51.0,81,50.8,34.0
2026-01-16 11:30:00,Z005,11,4,0,0,30.71,0.0,34.0,81,50.8,24.0
2026-01-16 12:00:00,Z005,12,4,0,0,30.71,0.0,24.0,81,50.8,32.0
2026-01-16 12:30:00,Z005,12,4,0,0,30.71,0.0,32.0,81,50.8,42.0
2026-01-16 13:00:00,Z005,13,4,0,0,30.71,0.0,42.0,81,50.8,53.0
2026-01-16 13:30:00,Z005,13,4,0,0,30.71,0.0,53.0,81,50.8,55.0
2026-01-16 14:00:00,Z005,14,4,0,0,30.71,0.0,55.0,81,50.8,30.0
2026-01-16 14:30:00,Z005,14,4,0,0,30.71,0.0,30.0,81,50.8,14.0
2026-01-16 15:00:00,Z005,15,4,0,0,30.71,0.0,14.0,81,50.8,13.0
2026-01-16 15:30:00,Z005,15,4,0,0,30.71,0.0,13.0,81,50.8,13.0
2026-01-16 16:00:00,Z005,16,4,0,0,30.71,0.0,13.0,81,50.8,7.0
2026-01-16 16:30:00,Z005,16,4,0,0,30.71,0.0,7.0,81,50.8,12.0
2026-01-16 17:00:00,Z005,17,4,0,0,30.71,0.0,12.0,81,50.8,60.0
2026-01-16 17:30:00,Z005,17,4,0,0,30.71,0.0,60.0,81,50.8,59.0
2026-01-16 18:00:00,Z005,18,4,0,0,30.71,0.0,59.0,81,50.8,63.0
2026-01-16 18:30:00,Z005,18,4,0,0,30.71,0.0,63.0,81,50.8,63.0
2026-01-16 19:00:00,Z005,19,4,0,0,30.71,0.0,63.0,81,50.8,57.0
2026-01-16 19:30:00,Z005,19,4,0,0,30.71,0.0,57.0,81,50.8,55.0
2026-01-16 20:00:00,Z005,20,4,0,0,30.71,0.0,55.0,81,50.8,31.0
2026-01-16 20:30:00,Z005,20,4,0,0,30.71,0.0,31.0,81,50.8,24.0
2026-01-16 21:00:00,Z005,21,4,0,0,30.71,0.0,24.0,81,50.8,21.0
2026-01-16 21:30:00,Z005,21,4,0,0,30.71,0.0,21.0,81,50.8,20.0
2026-01-16 22:00:00,Z005,22,4,0,0,30.71,0.0,20.0,81,50.8,19.0
2026-01-16 22:30:00,Z005,22,4,0,0,30.71,0.0,19.0,81,50.8,16.0
2026-01-16 23:00:00,Z005,23,4,0,0,30.71,0.0,16.0,81,50.8,7.0
2026-01-16 23:30:00,Z005,23,4,0,0,30.71,0.0,7.0,81,50.8,6.0
2026-01-17 00:00:00,Z005,0,5,1,0,28.53,4.9,6.0,81,50.8,2.0
2026-01-17 00:30:00,Z005,0,5,1,0,28.53,4.9,2.0,81,50.8,1.0
2026-01-17 01:00:00,Z005,1,5,1,0,28.53,4.9,1.0,81,50.8,3.0
2026-01-17 01:30:00,Z005,1,5,1,0,28.53,4.9,3.0,81,50.8,3.0
2026-01-17 02:00:00,Z005,2,5,1,0,28.53,4.9,3.0,81,50.8,4.0
2026-01-17 02:30:00,Z005,2,5,1,0,28.53,4.9,4.0,81,50.8,4.0
2026-01-17 03:00:00,Z005,3,5,1,0,28.53,4.9,4.0,81,50.8,1.0
2026-01-17 03:30:00,Z005,3,5,1,0,28.53,4.9,1.0,81,50.8,1.0
2026-01-17 04:00:00,Z005,4,5,1,0,28.53,4.9,1.0,81,50.8,1.0
2026-01-17 04:30:00,Z005,4,5,1,0,28.53,4.9,1.0,81,50.8,2.0
2026-01-17 05:00:00,Z005,5,5,1,0,28.53,4.9,2.0,81,50.8,11.0
2026-01-17 05:30:00,Z005,5,5,1,0,28.53,4.9,11.0,81,50.8,15.0
2026-01-17 06:00:00,Z005,6,5,1,0,28.53,4.9,15.0,81,50.8,15.0
2026-01-17 06:30:00,Z005,6,5,1,0,28.53,4.9,15.0,81,50.8,17.0
2026-01-17 07:00:00,Z005,7,5,1,0,28.53,4.9,17.0,81,50.8,15.0
2026-01-17 07:30:00,Z005,7,5,1,0,28.53,4.9,15.0,81,50.8,14.0
2026-01-17 08:00:00,Z005,8,5,1,0,28.53,4.9,14.0,81,50.8,29.0
2026-01-17 08:30:00,Z005,8,5,1,0,28.53,4.9,29.0,81,50.8,41.0
2026-01-17 09:00:00,Z005,9,5,1,0,28.53,4.9,41.0,81,50.8,45.0
2026-01-17 09:30:00,Z005,9,5,1,0,28.53,4.9,45.0,81,50.8,48.0
2026-01-17 10:00:00,Z005,10,5,1,0,28.53,4.9,48.0,81,50.8,48.0
2026-01-17 10:30:00,Z005,10,5,1,0,28.53,4.9,48.0,81,50.8,44.0
2026-01-17 11:00:00,Z005,11,5,1,0,28.53,4.9,44.0,81,50.8,28.0
2026-01-17 11:30:00,Z005,11,5,1,0,28.53,4.9,28.0,81,50.8,19.0
2026-01-17 12:00:00,Z005,12,5,1,0,28.53,4.9,19.0,81,50.8,41.0
2026-01-17 12:30:00,Z005,12,5,1,0,28.53,4.9,41.0,81,50.8,49.0
2026-01-17 13:00:00,Z005,13,5,1,0,28.53,4.9,49.0,81,50.8,48.0
2026-01-17 13:30:00,Z005,13,5,1,0,28.53,4.9,48.0,81,50.8,44.0
2026-01-17 14:00:00,Z005,14,5,1,0,28.53,4.9,44.0,81,50.8,33.0
2026-01-17 14:30:00,Z005,14,5,1,0,28.53,4.9,33.0,81,50.8,19.0
2026-01-17 15:00:00,Z005,15,5,1,0,28.53,4.9,19.0,81,50.8,20.0
2026-01-17 15:30:00,Z005,15,5,1,0,28.53,4.9,20.0,81,50.8,18.0
2026-01-17 16:00:00,Z005,16,5,1,0,28.53,4.9,18.0,81,50.8,19.0
2026-01-17 16:30:00,Z005,16,5,1,0,28.53,4.9,19.0,81,50.8,18.0
2026-01-17 17:00:00,Z005,17,5,1,0,28.53,4.9,18.0,81,50.8,45.0
2026-01-17 17:30:00,Z005,17,5,1,0,28.53,4.9,45.0,81,50.8,63.0
2026-01-17 18:00:00,Z005,18,5,1,0,28.53,4.9,63.0,81,50.8,76.0
2026-01-17 18:30:00,Z005,18,5,1,0,28.53,4.9,76.0,81,50.8,54.0
2026-01-17 19:00:00,Z005,19,5,1,0,28.53,4.9,54.0,81,50.8,58.0
2026-01-17 19:30:00,Z005,19,5,1,0,28.53,4.9,58.0,81,50.8,68.0
2026-01-17 20:00:00,Z005,20,5,1,0,28.53,4.9,68.0,81,50.8,42.0
2026-01-17 20:30:00,Z005,20,5,1,0,28.53,4.9,42.0,81,50.8,27.0
2026-01-17 21:00:00,Z005,21,5,1,0,28.53,4.9,27.0,81,50.8,15.0
2026-01-17 21:30:00,Z005,21,5,1,0,28.53,4.9,15.0,81,50.8,19.0
2026-01-17 22:00:00,Z005,22,5,1,0,28.53,4.9,19.0,81,50.8,17.0
2026-01-17 22:30:00,Z005,22,5,1,0,28.53,4.9,17.0,81,50.8,11.0
2026-01-17 23:00:00,Z005,23,5,1,0,28.53,4.9,11.0,81,50.8,13.0
2026-01-17 23:30:00,Z005,23,5,1,0,28.53,4.9,13.0,81,50.8,17.0
2026-01-18 00:00:00,Z005,0,6,1,0,31.62,1.01,17.0,81,50.8,7.0
2026-01-18 00:30:00,Z005,0,6,1,0,31.62,1.01,7.0,81,50.8,5.0
2026-01-18 01:00:00,Z005,1,6,1,0,31.62,1.01,5.0,81,50.8,1.0
2026-01-18 01:30:00,Z005,1,6,1,0,31.62,1.01,1.0,81,50.8,1.0
2026-01-18 02:00:00,Z005,2,6,1,0,31.62,1.01,1.0,81,50.8,2.0
2026-01-18 02:30:00,Z005,2,6,1,0,31.62,1.01,2.0,81,50.8,1.0
2026-01-18 03:00:00,Z005,3,6,1,0,31.62,1.01,1.0,81,50.8,1.0
2026-01-18 03:30:00,Z005,3,6,1,0,31.62,1.01,1.0,81,50.8,0.0
2026-01-18 04:00:00,Z005,4,6,1,0,31.62,1.01,0.0,81,50.8,1.0
2026-01-18 04:30:00,Z005,4,6,1,0,31.62,1.01,1.0,81,50.8,4.0
2026-01-18 05:00:00,Z005,5,6,1,0,31.62,1.01,4.0,81,50.8,5.0
2026-01-18 05:30:00,Z005,5,6,1,0,31.62,1.01,5.0,81,50.8,7.0
2026-01-18 06:00:00,Z005,6,6,1,0,31.62,1.01,7.0,81,50.8,3.0
2026-01-18 06:30:00,Z005,6,6,1,0,31.62,1.01,3.0,81,50.8,12.0
2026-01-18 07:00:00,Z005,7,6,1,0,31.62,1.01,12.0,81,50.8,15.0
2026-01-18 07:30:00,Z005,7,6,1,0,31.62,1.01,15.0,81,50.8,10.0
2026-01-18 08:00:00,Z005,8,6,1,0,31.62,1.01,10.0,81,50.8,29.0
2026-01-18 08:30:00,Z005,8,6,1,0,31.62,1.01,29.0,81,50.8,39.0
2026-01-18 09:00:00,Z005,9,6,1,0,31.62,1.01,39.0,81,50.8,45.0
2026-01-18 09:30:00,Z005,9,6,1,0,31.62,1.01,45.0,81,50.8,38.0
2026-01-18 10:00:00,Z005,10,6,1,0,31.62,1.01,38.0,81,50.8,41.0
2026-01-18 10:30:00,Z005,10,6,1,0,31.62,1.01,41.0,81,50.8,38.0
2026-01-18 11:00:00,Z005,11,6,1,0,31.62,1.01,38.0,81,50.8,23.0
